"","date","cl","clf","clx","cma","cmcsa","cme","cmg","cmi","cms","cnp"
"1513",20120127,43.6024,69.0601,65.19,27.3103,25.6251,44.5024,367.4,103.847,20.5932,17.1937
"1514",20120130,43.2065,68.0023,64.9617,27.0573,25.6154,44.1875,367.92,102.57,20.3412,17.2502
"1515",20120131,43.7858,68.2762,65.3518,26.9114,25.8096,44.0807,367.7,101.361,20.3972,17.401
"1516",20120201,44.0176,69.0507,65.78,27.2616,26.0525,45.1081,370.25,103.33,20.5373,17.5894
"1517",20120202,43.9211,69.249,65.4375,27.534,25.9456,48.7573,363.02,110.544,20.5932,17.5329
"1518",20120203,44.1914,70.9018,66.5508,29.2464,26.3827,50.2744,371.48,117.056,20.5653,17.8061
"1519",20120206,44.032,70.8829,66.0559,29.0032,26.3245,50.6886,371.63,116.802,20.3693,17.6742
"1520",20120207,44.2154,71.3552,66.2177,29.2951,26.305,50.7696,373.43,116.578,20.4626,17.7967
"1521",20120208,44.1383,72.3752,65.0473,29.6453,26.4896,52.4469,373.8,116.451,20.5382,17.7872
"1522",20120209,44.3121,72.0258,65.1425,29.6064,26.6839,52.2002,376.05,118.196,20.5288,17.7684
"1523",20120210,43.9548,69.3907,64.4003,29.3048,26.3827,53.6179,376.4,117.26,20.406,17.8061
"1524",20120213,44.2445,68.1674,64.7238,29.3145,26.5964,53.5203,377.59,119.785,20.3023,17.7778
"1525",20120214,44.3314,66.347,64.7428,29.188,26.441,53.3933,378.9,118.459,20.3872,17.7427
"1526",20120215,44.4617,64.9818,65.0093,28.828,27.6844,53.5056,375.84,117.845,20.3305,17.9331
"1527",20120216,45.0265,65.0387,65.2757,29.6356,27.8301,54.4354,381.83,119.892,20.4344,17.9617
"1528",20120217,45.0265,63.2183,65.171,30.2972,28.3644,54.1224,385,119.064,20.3117,18.0665
"1529",20120221,45.0458,62.7917,64.4479,29.9177,28.2187,53.3454,383.46,119.99,20.3305,18.0474
"1530",20120222,44.9541,62.3556,64.3146,28.6918,28.3935,52.9882,385.2,119.657,20.2833,17.9046
"1531",20120223,45.041,62.7159,64.8094,28.8767,28.8889,53.7689,386.88,119.833,20.2739,17.9427
"1532",20120224,45.0313,64.2992,64.5621,28.5459,28.3547,53.6915,387.16,119.011,20.4627,17.8951
"1533",20120227,44.6355,63.2089,64.0863,28.7016,28.3741,53.3141,389.05,118.904,20.4438,17.7617
"1534",20120228,44.9058,62.0901,64.543,28.6432,28.5392,53.57,391.84,119.041,20.2362,17.6474
"1535",20120229,44.9927,60.1371,64.3146,28.9351,28.5489,53.3141,390.53,118.004,20.2362,18.5903
"1536",20120301,44.8093,61.5213,64.4764,29.3729,28.6169,53.3307,394.2,118.962,20.1512,18.4474
"1537",20120302,44.9734,60.6396,64.1909,28.721,28.3838,53.3307,394.64,116.811,20.2268,18.5808
"1538",20120305,45.0893,58.6865,64.6477,28.3027,28.2575,51.8375,392.96,117.534,20.34,18.3903
"1539",20120306,45.0796,57.2738,64.524,27.8162,28.1118,50.6352,387.7,112.772,20.2268,18.2665
"1540",20120307,44.8382,57.0368,64.2671,28.6529,28.4226,51.6641,392.33,115.138,20.3589,18.3712
"1541",20120308,45.3161,58.44,64.5049,29.2464,28.7821,51.863,397.85,117.358,20.4533,18.476
"1542",20120309,45.3452,60.5827,64.5905,29.5967,28.986,51.8405,397.82,116.292,20.6609,18.3522
"1543",20120312,45.6348,60.3077,64.8475,29.6259,28.7626,50.7613,397.7,114.933,20.9252,18.457
"1544",20120313,45.9824,61.5402,65.2852,30.9924,29.1706,51.1198,399.99,121.632,20.9063,18.5522
"1545",20120314,45.9196,65.9488,65.1044,31.3145,28.9083,51.7298,399.96,121.026,20.6042,18.2379
"1546",20120315,46.0403,68.2906,65.3899,32.7397,28.9666,53.8318,407.5,124.312,20.6042,18.3046
"1547",20120316,45.7362,68.2716,64.9141,32.4176,28.6266,54.2823,410.72,124.83,20.425,18.1712
"1548",20120319,46.05,69.2103,64.5525,32.4859,28.9958,54.4287,413.64,125.221,20.4156,18.0379
"1549",20120320,46.161,67.5511,64.7713,32.4176,28.9083,55.1475,413.29,120.684,20.5665,18.2379
"1550",20120321,46.4168,67.2951,64.9998,31.9686,28.8695,56.0596,415,121.026,20.5571,18.2379
"1551",20120322,46.4748,65.4274,64.9046,31.4512,29.0443,55.5022,418.6,117.456,20.5665,18.3808
"1552",20120323,46.3589,67.1434,64.7523,31.5488,29.1415,55.5979,415.79,118.943,20.6609,18.3903
"1553",20120326,46.7451,67.0676,64.9998,31.949,29.4912,55.872,424.65,121.221,20.7836,18.5712
"1554",20120327,46.6775,66.4987,64.9331,31.5781,29.2969,55.247,421.12,119.842,20.7365,18.6093
"1555",20120328,46.3492,65.0292,65.0949,31.7831,29.054,54.5281,419.92,115.363,20.6042,18.257
"1556",20120329,46.7258,67.0676,65.0568,31.6171,28.9958,54.3705,420.46,117.045,20.6798,18.4284
"1557",20120330,47.1796,65.7118,65.3613,31.5879,29.1512,54.2748,418.06,117.368,20.7647,18.7808
"1558",20120402,47.4837,67.1529,65.9227,31.5586,29.3495,54.667,418.5,118.933,21.0384,18.9046
"1559",20120403,47.4258,66.4608,66.2748,31.7929,28.9686,54.1453,422.17,117.036,21.0951,18.8665
"1560",20120404,47.2665,64.7827,65.7609,31.2853,28.6756,53.6348,416.31,112.938,20.9724,18.695
"1561",20120405,47.4403,63.5786,65.5992,30.9534,28.8807,54.0439,424.73,113.026,20.9063,18.6189
"1562",20120409,46.8465,62.9529,65.485,30.397,28.656,53.4527,426.13,112.997,20.8402,18.5046
"1563",20120410,46.5037,62.3935,65.504,29.6942,28.0212,53.006,417.14,109.446,20.425,18.1808
"1564",20120411,46.6099,63.3321,66.1511,29.8991,28.3239,53.3401,422.75,109.261,20.3117,18.1712
"1565",20120412,47.0396,67.4278,66.446,30.6117,29.0369,53.8806,432.85,113.495,20.34,18.3331
"1566",20120413,46.9527,65.6549,66.8362,29.8503,28.8318,52.9854,440.28,111.432,20.34,18.2665
"1567",20120416,47.1893,65.4938,66.703,30.0846,29.1053,52.6888,432.55,111.647,20.6609,18.3808
"1568",20120417,47.6141,66.5935,66.9314,31.2365,29.4081,52.5218,432.64,113.427,20.7553,18.5522
"1569",20120418,47.5899,66.4987,66.9885,30.7679,29.1932,52.2346,437.9,114.219,20.8308,18.3903
"1570",20120419,47.3679,64.7827,66.6459,30.8948,28.7928,52.0751,431.4,112.283,20.812,18.3998
"1571",20120420,48.0332,63.7777,66.8362,30.8655,28.7635,51.2587,418.63,113.446,21.0479,18.6093
"1572",20120423,47.494,62.659,66.2796,30.6801,28.3728,51.1198,417.37,112.156,20.8591,18.3617
"1573",20120424,47.7806,62.9529,66.6442,31.1291,28.6853,51.2155,403.61,113.398,20.9818,18.5903
"1574",20120425,48.3539,64.24,66.9994,31.2755,28.9588,51.3581,412.75,112.605,21.0762,18.7903
"1575",20120426,48.2859,60.7849,67.2105,31.5879,29.5155,51.2418,415.3,113.574,21.4254,18.8855
"1576",20120427,47.8292,59.512,67.0378,31.744,29.5936,50.4028,419.53,115.735,21.5576,19.1046
"1577",20120430,48.0285,59.5694,67.2872,31.2462,29.6327,49.8604,414.19,113.173,21.6991,19.2379
"1578",20120501,48.1305,59.1866,67.2105,31.8124,29.8573,50.4948,419.5,108.547,21.9068,19.4379
"1579",20120502,48.7377,58.5166,65.1087,31.705,29.6815,49.4306,422.68,109.926,21.5632,19.1141
"1580",20120503,48.5969,57.7318,64.3792,31.5391,29.6522,49.6108,415.31,107.901,21.5441,18.7617
"1581",20120504,48.1985,55.7985,64.7343,31.0607,28.783,48.5091,407.55,104.86,21.4392,19.1046
"1582",20120507,48.3879,55.9899,65.4254,31.0803,28.9783,47.8897,406.78,103.187,21.401,18.9427
"1583",20120508,48.2082,54.382,65.723,30.7191,28.7439,48.2444,403.46,104.684,21.5823,18.9522
"1584",20120509,48.1693,54.3915,65.6557,30.6312,28.4802,48.7756,401.99,104.469,21.4487,18.8284
"1585",20120510,48.3927,53.9608,65.723,30.8265,28.8904,49.0759,406.76,103.412,21.8206,19.2569
"1586",20120511,48.2616,53.0516,65.8573,30.7777,28.7146,49.4062,408.63,104.156,21.8016,19.276
"1587",20120514,48.0916,52.1615,66.2604,29.8015,28.2458,48.83,399.83,101.3,21.7063,19.3174
"1588",20120515,49.1458,49.9411,66.2796,29.4696,28.197,48.5973,403,100.733,21.4678,19.0769
"1589",20120516,49.2381,49.1658,65.8573,29.3232,28.2165,48.2238,404.76,98.8379,21.7443,19.2885
"1590",20120517,48.5531,47.7589,65.1662,29.1085,27.7379,47.5988,395.15,95.0972,21.649,19.1057
"1591",20120518,47.941,46.5625,64.8784,28.5228,27.6207,48.5147,392,95.4801,21.63,18.8845
"1592",20120521,48.0672,49.2519,65.5309,28.718,28.0602,49.5883,393.4,97.7088,21.7539,19.1057
"1593",20120522,48.1839,48.1417,65.6653,28.923,28.2653,48.1431,394.99,99.0833,21.9828,19.2212
"1594",20120523,47.7952,49.7592,66.2316,29.1963,28.1579,47.5444,405.11,99.643,21.8206,19.1057
"1595",20120524,48.1305,47.5483,66.3564,29.5184,28.2653,48.0605,400.6,98.3274,22.0114,19.2693
"1596",20120525,47.9604,48.1322,66.7402,29.6746,28.2067,49.3386,400.25,97.0805,22.0304,19.4039
"1597",20120529,48.2567,50.1133,66.6826,30.2798,28.529,49.4963,417.6,99.1226,22.1545,19.4713
"1598",20120530,47.9847,48.716,66.1164,29.3623,28.3142,49.0571,413.31,97.2376,21.9161,19.2789
"1599",20120531,47.8001,45.7107,66.0397,29.7527,28.2849,48.4096,412.73,95.2936,22.2117,19.4809
"1600",20120601,46.9013,44.1219,66.5963,28.025,27.9626,48.0924,396.28,91.8867,22.0019,19.2212
"1601",20120604,47.256,43.8348,67.2201,27.3514,28.3044,48.8676,397.34,90.0901,22.0304,19.0384
"1602",20120605,47.2657,45.1269,67.153,27.5174,28.3532,50.3409,402.85,90.7086,22.1831,19.1731
"1603",20120606,47.737,46.4477,68.1702,27.859,29.0565,50.8917,411.04,93.9289,22.2022,19.3655
"1604",20120607,48.0187,46.7348,68.4869,28.2787,29.3397,50.3996,403.81,95.5587,22.2975,19.5386
"1605",20120608,48.6065,46.6199,68.8709,28.7571,29.5448,51.2797,407.52,95.0187,22.4501,19.6156
"1606",20120611,48.524,44.4186,68.5349,27.8395,29.2225,51.715,398.5,90.6693,22.3738,19.3847
"1607",20120612,48.626,46.1701,68.8804,28.5814,29.7401,52.031,400,95.0383,22.3643,19.529
"1608",20120613,48.6405,44.9738,69.0916,28.395,29.2323,51.4348,395.46,91.8573,22.3738,19.5098
"1609",20120614,49.1895,45.5767,70.0897,29.0033,30.0234,51.6676,397.84,91.386,22.555,19.6252
"1610",20120615,49.3159,46.8688,69.6195,29.4154,30.4043,52.6253,403.11,92.9471,22.6408,19.8369
"1611",20120618,49.3888,46.7061,69.9169,29.1112,30.4336,53.4334,414.12,92.6427,22.7553,19.9138
"1612",20120619,49.2041,48.6203,69.3219,29.6705,30.5703,52.9792,416.75,94.8812,22.6408,19.808
"1613",20120620,48.898,49.4721,68.9764,29.6313,30.4238,52.3982,417.13,93.654,22.431,19.7888
"1614",20120621,48.3151,46.2084,68.1895,29.1799,29.9355,51.4689,410.07,89.6973,22.1735,19.3847
"1615",20120622,48.5531,45.8447,68.3238,29.749,30.1406,51.5995,415,88.745,22.1735,19.5964
"1616",20120625,48.2276,43.6817,67.748,28.6501,29.6229,50.5851,412.05,88.2443,22.0496,19.5098
"1617",20120626,48.6794,44.8015,68.2086,29.0916,29.8964,51.0033,415.99,88.1166,22.1259,19.5579
"1618",20120627,49.2964,45.2704,68.5926,29.3271,30.2871,50.0495,393.01,89.0199,22.2499,19.731
"1619",20120628,49.5442,45.0886,68.9284,29.4841,30.3164,49.9605,377.5,90.5024,22.2499,19.8176
"1620",20120629,50.5304,47.1176,69.4754,30.1317,31.3404,50.674,379.58,95.0285,22.3929,19.8561
"1621",20120702,50.3798,46.8688,69.4083,30.4947,31.6841,51.3308,383.02,94.3511,22.4978,19.9619
"1622",20120703,50.7879,48.3619,69.6098,30.789,31.4681,51.221,380,97.7383,22.5455,19.8561
"1623",20120705,50.8657,47.5292,69.6578,30.22,30.879,50.1328,382.85,97.5125,22.5265,19.7118
"1624",20120706,50.6762,45.9787,69.2835,30.0434,30.8201,49.8829,383.95,94.626,22.5931,19.7984
"1625",20120709,50.6762,45.1269,69.3219,29.8079,30.7022,49.5877,387,93.7718,22.5455,19.7599
"1626",20120710,50.4915,44.0837,69.4371,29.4547,30.8102,48.9745,379.64,85.2989,22.5931,19.6926
"1627",20120711,50.4964,44.1602,69.3411,29.7392,31.1735,49.1391,380.41,82.0295,22.6408,19.7503
"1628",20120712,50.3507,43.3084,69.5138,29.3565,30.4764,49.3435,384,84.2287,22.7076,19.8657
"1629",20120713,51.264,44.5909,70.1857,30.1022,31.2815,49.8583,392.17,87.1447,23.1845,20.1928
"1630",20120716,50.715,43.8731,69.7634,30.22,31.2324,49.5915,394.75,84.9356,23.1272,19.8946
"1631",20120717,51.0891,43.4711,70.3393,31.3876,31.7528,49.7656,399.09,84.9258,23.3085,20.0293
"1632",20120718,51.1231,43.8731,70.2625,31.0049,31.8019,49.9643,398.11,85.8487,23.3657,20.1255
"1633",20120719,51.3028,45.1556,70.4257,30.6026,31.8019,49.3114,404.35,87.0956,23.2798,20.1255
"1634",20120720,50.8288,43.9975,69.8498,30.063,31.5859,48.5903,317.72,84.4152,23.4133,20.3371
"1635",20120723,50.2716,42.447,70.3149,29.5331,30.7612,48.384,306.04,85.9174,23.2608,20.1639
"1636",20120724,49.9345,40.8678,69.9953,29.2879,30.8495,48.3935,294.16,85.3578,23.0032,19.7888
"1637",20120725,49.9149,39.3365,69.7823,29.2486,30.6924,48.4692,296.57,85.397,22.9365,19.7791
"1638",20120726,52.0163,36.9342,70.5762,29.9354,31.0263,49.6236,290.07,87.6257,23.3943,20.1062
"1639",20120727,52.3291,37.5754,70.7893,30.2003,31.7037,49.6804,295.64,90.8362,23.6613,20.3563
"1640",20120730,52.5099,38.0253,70.7506,29.8766,31.5859,49.4912,291.11,88.7253,23.6613,20.366
"1641",20120731,52.4561,39.1546,70.4214,29.6705,31.9885,49.3681,292.53,94.2529,23.5183,20.2601
"1642",20120801,52.1775,40.0639,69.9857,29.6999,32.9507,48.4124,280.7,92.2304,23.316,20.1832
"1643",20120802,51.4934,38.7814,69.9373,29.1701,33.53,47.1917,283.74,93.5656,23.0367,20.0196
"1644",20120803,52.0701,40.2649,69.5402,30.063,33.9718,48.1474,296.94,97.1885,23.2871,20.3563
"1645",20120806,51.9869,41.4421,69.2014,29.8079,34.2565,49.1221,292.13,96.5601,23.2678,20.2505
"1646",20120807,51.249,42.0642,68.6494,29.9158,33.8932,50.2103,304.59,99.1226,23.0078,20.2505
"1647",20120808,51.4396,42.3609,69.1046,29.9943,33.8441,50.1252,297.73,99.1226,23.0078,20.2986
"1648",20120809,51.2832,43.0213,69.1917,30.0532,33.8932,50.6078,297,99.3779,22.8056,20.2217
"1649",20120810,51.4983,42.983,69.5886,30.2494,34.0798,50.7024,295.24,99.3975,22.979,20.2794
"1650",20120813,51.5521,41.9784,69.5112,30.2102,33.8736,50.5889,292.5,98.7986,22.8537,19.9715
"1651",20120814,51.4787,40.7652,70.1793,30.0826,33.7165,49.7561,297.04,98.9852,22.8441,19.9548
"1652",20120815,51.5618,40.3769,69.7726,30.4064,33.5594,49.7845,298,98.9164,22.6418,19.9257
"1653",20120816,51.7133,41.1534,69.9178,30.269,33.5398,50.5889,300.41,100.988,22.5648,19.848
"1654",20120817,51.8843,40.9884,70.0437,30.897,33.4023,51.185,300.31,101.263,22.5263,19.6731
"1655",20120820,51.7573,40.3769,69.9663,30.5437,33.2649,51.062,299.56,101.371,22.5456,19.8285
"1656",20120821,51.6498,39.3966,69.8114,30.3671,33.3827,50.7403,298.07,101.322,22.2663,19.8577
"1657",20120822,51.4885,40.1731,69.763,30.3475,33.3729,50.7497,297.87,100.207,22.1892,19.8188
"1658",20120823,51.1709,38.1543,69.7049,29.955,33.3041,50.4564,293.02,99.0231,21.8714,19.6731
"1659",20120824,51.6742,37.7175,70.0147,30.1415,33.3238,50.7876,295.29,98.737,22.0159,19.7314
"1660",20120827,51.6986,36.5625,70.0534,30.1218,33.3336,50.7781,294.24,97.0697,22.0544,19.8577
"1661",20120828,51.9772,36.2519,69.8985,30.4358,33.3238,51.1756,293.88,95.5898,22.1218,20.0131
"1662",20120829,52.0017,35.7375,69.8114,30.6811,33.3729,51.4311,293.08,96.4975,22.1988,20.0131
"1663",20120830,51.7328,34.6989,70.0244,30.3671,33.0194,51.4784,289.77,94.4257,22.1314,19.9451
"1664",20120831,52.0359,34.8834,70.5085,30.1317,32.9899,51.9137,288.85,95.9647,22.2374,19.8285
"1665",20120904,52.417,32.6607,70.6634,30.1317,32.9016,52.2638,285.74,94.0606,22.4107,20.0228
"1666",20120905,52.0407,33.6895,70.5762,29.9158,33.0979,52.3395,288.38,94.1297,22.3048,20.0714
"1667",20120906,52.5343,33.8351,71.0894,31.0736,33.9816,53.8278,302.55,97.1881,22.5166,20.3823
"1668",20120907,51.9234,38.7755,70.4407,31.5936,33.8441,55.6024,326.18,99.2106,22.4492,20.3434
"1669",20120910,50.6724,38.0572,69.9953,31.103,33.5692,55.8504,332.62,96.0141,22.4878,20.3532
"1670",20120911,50.2423,40.4837,69.7823,31.1423,33.638,55.8123,332.34,96.9513,22.4107,20.3046
"1671",20120912,50.1544,39.4063,69.4047,31.7339,33.9718,56.232,337.61,97.1684,22.3625,20.1297
"1672",20120913,51.0242,41.9105,69.6081,32.6409,34.61,56.5469,340.58,98.7567,22.5937,20.4892
"1673",20120914,50.6235,44.172,68.2622,32.5028,34.6198,56.1271,336.59,101.115,22.2951,20.4017
"1674",20120917,51.381,41.0661,67.8651,31.9606,34.394,55.984,346.91,98.5594,22.0833,20.188
"1675",20120918,51.8111,41.9978,68.5914,31.6156,34.1976,55.6787,341.72,97.7208,22.2278,20.1977
"1676",20120919,51.8012,41.6581,69.2207,31.5466,34.7671,54.9918,343.51,97.8688,22.1892,20.1103
"1677",20120920,52.1824,41.2214,69.4143,31.2311,35.2482,55.3448,338.27,95.6688,22.1507,20.2657
"1678",20120921,51.899,39.6781,69.0077,30.8171,35.5624,55.3162,336.38,94.8795,22.2855,20.5086
"1679",20120924,52.3046,39.5908,69.6274,31.1128,35.7686,55.1444,333.31,93.9126,22.584,20.6835
"1680",20120925,52.1189,37.7952,69.1819,30.334,35.2089,54.4384,322.99,91.2193,22.507,20.8
"1681",20120926,52.1727,37.9213,69.6758,30.2847,34.4627,54.572,318.78,91.0614,22.7093,20.8292
"1682",20120927,52.4561,38.6396,69.3659,30.679,35.1009,54.7342,320.3,91.4659,22.5263,20.6932
"1683",20120928,52.4512,37.9893,69.7339,30.5903,35.1205,54.6674,318.21,90.9628,22.69,20.7029
"1684",20121001,52.7444,37.7175,69.8985,30.6002,34.8672,54.343,315.73,91.022,22.5648,20.5572
"1685",20121002,52.6955,37.436,70.1018,30.3734,35.3505,54.3716,302.26,90.5089,22.7189,20.6155
"1686",20121003,52.808,36.8731,70.6441,30.7678,35.7351,54.5434,301.12,89.4533,22.7671,20.8875
"1687",20121004,52.9888,36.8343,71.1766,31.2311,36.0113,54.8677,294.37,90.7457,22.95,20.8875
"1688",20121005,52.9644,37.1837,71.38,31.31,35.9916,54.8582,281.06,90.7457,22.9116,20.7806
"1689",20121008,53.0182,39.3966,72.0384,31.1424,35.7351,54.8487,286.27,90.9134,22.9596,20.7903
"1690",20121009,52.5049,40.3672,71.6317,30.9649,34.8277,54.2476,285.61,89.6309,22.9693,20.732
"1691",20121010,52.6418,39.2802,71.5833,30.8072,34.66,54.2572,286.67,86.5922,22.8249,20.6835
"1692",20121011,52.8177,39.7752,71.4574,31.1227,34.6896,53.9137,286.63,85.428,23.0174,20.596
"1693",20121012,52.7493,39.3578,71.4865,30.472,35.3702,53.7229,290.15,86.4245,22.8249,20.5377
"1694",20121015,53.0034,39.9402,71.9996,30.4424,35.9423,54.2285,295.52,87.9537,22.9116,20.7709
"1695",20121016,53.1208,42.7549,72.4741,30.6396,36.1889,54.8391,291.95,90.2524,22.9404,20.8292
"1696",20121017,54.0395,44.3079,73.0357,29.851,36.5933,55.173,290.32,91.1403,23.2775,21.1012
"1697",20121018,54.0297,44.4438,73.2389,29.22,36.8004,55.0299,286.02,91.8112,23.4316,21.0915
"1698",20121019,52.9926,43.0752,72.629,29.0229,36.4157,53.8851,243,90.7753,23.3834,20.8
"1699",20121022,52.8697,43.6188,72.1017,29.1116,36.5242,54.0377,238.06,92.1467,23.2871,20.6057
"1700",20121023,52.4078,42.2696,71.5158,28.944,35.9719,53.8469,236.21,92.2256,23.1234,20.4309
"1701",20121024,52.3734,41.5028,71.135,28.737,35.9127,53.9232,242.9,91.022,22.979,20.5086
"1702",20121025,51.4199,37.0575,71.1936,29.1313,35.9028,52.4349,247.7,92.7978,23.316,20.7612
"1703",20121026,50.9777,35.4172,70.4123,28.8158,37.047,52.8261,251.29,92.4821,23.3256,20.8583
"1704",20121031,51.6068,35.2134,70.6368,29.4172,37.0075,53.2745,254.53,92.3834,23.6563,21.0332
"1705",20121101,52.0146,36.5625,71.008,30.0777,37.047,53.761,262.9,97.4249,23.5299,21.1012
"1706",20121102,51.5969,35.2522,71.3791,29.8411,37.1752,53.0932,262.27,98.7271,23.3353,20.9361
"1707",20121105,51.6853,35.951,71.2033,29.5749,36.9187,53.6084,265.01,99.6052,22.9463,20.7709
"1708",20121106,51.9262,36.8343,71.7209,29.7129,36.6722,53.6179,279.65,100.523,22.9852,20.8292
"1709",20121107,51.6362,35.3104,71.4865,28.4215,36.0902,53.1027,273.36,96.9118,22.5377,20.0617
"1710",20121108,51.1693,34.2719,71.008,28.1257,35.7647,52.2823,261.11,95.3826,22.4794,19.8285
"1711",20121109,50.9826,35.3687,71.0862,28.0173,35.6069,51.8434,259.68,95.7378,22.3723,19.5565
"1712",20121112,51.2971,35.2231,71.3107,28.2243,35.6957,51.8911,263.29,97.3657,22.1584,19.5759
"1713",20121113,51.2873,34.8445,71.7698,27.968,35.6168,51.5476,262.57,96.2607,22.3529,19.3914
"1714",20121114,50.8253,34.1942,71.0763,27.4357,34.8968,51.0801,256.24,93.0444,22.2654,19.1097
"1715",20121115,51.0612,34.2719,71.0471,27.6624,34.7192,51.6717,260.7,93.6561,22.1778,18.7858
"1716",20121116,51.7148,34.3107,72.4826,27.6821,35.0743,51.8529,263.08,94.6032,22.5766,19.2078
"1717",20121119,52.4913,34.2233,72.3557,28.1948,35.4984,51.9483,270.31,97.2571,22.6155,19.0311
"1718",20121120,52.5012,30.1173,72.6194,28.5004,36.0212,52.1105,268.29,97.2366,22.8198,19.0017
"1719",20121121,52.4422,30.5817,72.5608,28.244,35.9521,51.9006,275.52,97.3755,22.8782,18.9428
"1720",20121123,52.8796,30.8089,72.5999,28.7764,36.3763,52.1391,275.46,98.5852,22.8685,18.9428
"1721",20121126,53.0221,30.3445,72.7756,29.3679,36.1297,52.7688,270.59,98.7439,23.1797,19.2078
"1722",20121127,52.8747,29.6133,72.7952,29.1806,35.7647,51.7194,261.73,98.8629,23.2672,19.2569
"1723",20121128,52.9729,29.2378,73.4397,29.2595,36.1494,52.3681,266.73,99.2,23.4327,19.355
"1724",20121129,53.0516,28.5363,73.4885,29.013,36.3368,52.5685,267.19,99.0413,23.5591,19.3845
"1725",20121130,53.4201,28.4276,74.4944,29.2003,36.7313,52.807,263.82,97.5639,23.7731,19.3747
"1726",20121203,53.1155,28.062,74.3577,28.6581,36.5341,52.9883,263.69,96.5524,23.6466,19.3845
"1727",20121204,52.8943,29.0402,73.6838,28.4018,36.6919,52.1773,271.24,96.5326,23.7244,19.2765
"1728",20121205,52.5896,29.0798,73.7718,28.4511,36.3171,52.1487,264.92,100.291,23.919,19.5415
"1729",20121206,52.3636,28.8426,74.0062,28.5102,36.6623,52.9082,266.44,99.5768,24.0066,19.5121
"1730",20121207,53.199,29.1687,74.4358,28.6877,36.5341,52.8216,268.5,100.806,23.9773,19.4728
"1731",20121210,52.4127,30.4631,74.1136,28.8454,36.7313,51.9847,272.49,102.383,24.0163,19.5611
"1732",20121211,52.9926,31.5599,74.2307,29.0031,36.9089,50.8977,274.09,104.614,23.9092,19.5219
"1733",20121212,52.5257,31.7081,73.9377,28.9932,36.8694,50.7822,275.34,105.001,23.7828,19.4826
"1734",20121213,52.1423,31.8761,73.7132,28.5969,36.4354,50.5551,277.63,104.574,23.7536,19.463
"1735",20121214,51.9852,33.5064,73.6057,28.3789,36.0113,50.5354,277.27,105.388,23.3743,19.3158
"1736",20121217,52.2112,33.5064,73.8889,29.0824,37.047,50.851,286.62,104.931,23.8898,19.4728
"1737",20121218,52.7272,34.8997,74.6214,30.1427,37.55,51.6893,293.84,107.827,23.9092,19.5415
"1738",20121219,52.1178,35.4728,73.7522,29.8949,37.5007,51.8964,289.1,107.034,23.8898,19.3452
"1739",20121220,51.9655,35.3542,73.5569,30.1129,37.5796,50.6538,288.59,106.806,23.9288,19.2863
"1740",20121221,51.6215,34.9787,72.2775,29.8751,36.7116,49.9535,293.02,107.133,23.8801,19.09
"1741",20121224,51.6706,34.9392,71.9064,29.8157,36.7708,50.0028,294.08,106.171,23.8704,19.041
"1742",20121226,51.4396,35.6704,71.3986,29.9841,36.7511,50.0719,289.12,106.29,23.6856,18.7858
"1743",20121227,51.7836,35.6012,71.3986,29.9445,36.5341,49.6873,295.59,105.943,23.5882,18.6974
"1744",20121228,51.1743,35.1664,71.008,29.8652,36.2302,49.4801,290.3,105.041,23.4229,18.6876
"1745",20121231,51.3855,38.0319,71.4669,29.9742,36.9435,49.8648,296.82,107.341,23.6856,18.8839
"1746",20130102,52.1621,38.3186,72.2972,30.9948,38.1023,50.5552,301.38,112.319,24.1083,19.2307
"1747",20130103,52.354,37.6467,72.1801,31.3913,37.6863,50.8214,300.5,113.112,24.1862,19.2895
"1748",20130104,53.0172,37.0242,72.9223,32.2633,37.7061,53.0405,300.2,112.884,24.4002,19.4466
"1749",20130107,52.1079,37.3601,72.6781,32.0452,37.5179,52.7348,299.48,111.546,24.1473,19.2405
"1750",20130108,52.1915,37.548,72.8637,31.6291,37.7457,52.1135,297.52,110.286,24.0792,19.1226
"1751",20130109,52.1278,36.8859,73.0199,31.2823,38.0429,52.0839,293.96,112.052,24.1279,19.2895
"1752",20130110,52.7224,37.2515,73.645,31.8074,38.0825,52.5178,297.65,111.426,24.2446,19.4073
"1753",20130111,52.6239,35.7496,73.8599,31.5003,38.0825,53.2476,299.17,109.572,24.2154,19.6723
"1754",20130114,53.0072,35.631,74.7192,31.4111,38.4887,53.5928,296.01,110.554,24.2348,19.5153
"1755",20130115,52.958,36.3325,74.8169,31.5894,38.8355,54.0564,297.41,110.96,24.2446,19.6821
"1756",20130116,52.9187,35.4729,74.436,32.7092,38.8057,54.0268,281.29,111.03,24.0889,19.5251
"1757",20130117,53.5774,36.2634,75.0806,33.1847,39.6677,54.6974,290.52,113.36,24.2543,19.5742
"1758",20130118,53.5431,36.7772,75.7108,33.3433,39.8757,54.6974,295.04,114.59,24.3905,19.6429
"1759",20130122,53.553,37.9432,75.8881,33.4721,39.4002,55.7428,293.47,114.688,24.6922,19.8098
"1760",20130123,53.7703,36.7278,75.9668,33.1749,39.6281,56.2261,293.61,114.212,24.478,19.7705
"1761",20130124,54.2942,35.5718,76.0456,33.2442,39.2219,56.5319,299.89,114.48,24.6045,19.8687
"1762",20130125,54.3733,35.2457,76.2917,33.3631,39.3309,56.7883,303.27,115.918,24.5462,19.9374
